url,id,region,province,locality,zip_code,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
https://www.immoweb.be/en/classified/villa/for-sale/profondeville/5170/11159764,11159764.0,2.0,Namur,Profondeville,5170,HOUSE,VILLA,389000.0,3.0,190.0,0,0.0,,,,,,1266,4,0.0,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11159760,11159760.0,1.0,Brussels,Forest,1190,APARTMENT,APARTMENT,370000.0,2.0,114.0,USA_HYPER_EQUIPPED,,-1.0,1.0,5.0,,,UNKNOWN,2,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/11159754,11159754.0,3.0,Antwerp,Mechelen,2800,APARTMENT,APARTMENT,496100.0,2.0,102.0,INSTALLED,0.0,,1.0,15.0,1.0,64.0,,3,,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/niel/2845/11159753,11159753.0,3.0,Antwerp,Niel,2845,APARTMENT,APARTMENT,319000.0,2.0,80.0,HYPER_EQUIPPED,,,1.0,,,,UNKNOWN,4,,
https://www.immoweb.be/en/classified/house/for-sale/sint-katelijne-waver/2860/11159752,11159752.0,3.0,Antwerp,SINT-KATELIJNE-WAVER,2860,HOUSE,HOUSE,539000.0,4.0,217.0,SEMI_EQUIPPED,,-1.0,1.0,107.0,1.0,347.0,823,3,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/onze-lieve-vrouw-waver/2861/11159751,11159751.0,3.0,Antwerp,Onze-Lieve-Vrouw-Waver,2861,HOUSE,HOUSE,539000.0,4.0,217.0,SEMI_EQUIPPED,,-1.0,1.0,107.0,1.0,347.0,823,3,,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/leeuw-saint-pierre/1600/11159745,11159745.0,3.0,Flemish Brabant,Leeuw-Saint-Pierre,1600,APARTMENT,DUPLEX,239000.0,3.0,115.0,,0.0,,,,,,UNKNOWN,5,0.0,TO_RENOVATE
https://www.immoweb.be/en/classified/ground-floor/for-sale/leeuw-saint-pierre/1600/11159744,11159744.0,3.0,Flemish Brabant,Leeuw-Saint-Pierre,1600,APARTMENT,GROUND_FLOOR,155000.0,1.0,51.0,,0.0,,,,,,UNKNOWN,5,0.0,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11159743,11159743.0,1.0,Brussels,Anderlecht,1070,APARTMENT,APARTMENT,159000.0,1.0,71.0,0,0.0,,1.0,,1.0,1.0,UNKNOWN,4,,
https://www.immoweb.be/en/classified/house/for-sale/crisn%C3%A9e/4367/11159742,11159742.0,2.0,Liège,Crisnée,4367,HOUSE,HOUSE,285000.0,3.0,112.0,SEMI_EQUIPPED,,-1.0,1.0,80.0,1.0,215.0,490,3,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/11101908,11101908.0,3.0,Antwerp,Mechelen,2800,HOUSE,HOUSE,474000.0,3.0,172.0,USA_HYPER_EQUIPPED,,1.0,1.0,18.0,1.0,80.0,188,2,0.0,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/mortroux/4607/11034325,11034325.0,2.0,Liège,MORTROUX,4607,HOUSE,HOUSE,474000.0,5.0,240.0,HYPER_EQUIPPED,0.0,1.0,1.0,30.0,,,994,4,0.0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/11096855,11096855.0,1.0,Brussels,Bruxelles,1000,APARTMENT,DUPLEX,475000.0,3.0,155.0,HYPER_EQUIPPED,0.0,,1.0,6.0,,,,2,0.0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10537344,10537344.0,1.0,Brussels,Woluwe-Saint-Pierre,1150,APARTMENT,APARTMENT,475000.0,3.0,120.0,HYPER_EQUIPPED,0.0,,1.0,7.0,,,UNKNOWN,2,0.0,GOOD
https://www.immoweb.be/en/classified/house/for-sale/rixensart/1330/10918085,10918085.0,2.0,Walloon Brabant,Rixensart,1330,HOUSE,HOUSE,475000.0,5.0,210.0,INSTALLED,0.0,,,,1.0,623.0,768,3,0.0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11107989,11107989.0,3.0,East Flanders,Gent,9000,APARTMENT,APARTMENT,475000.0,3.0,112.0,INSTALLED,0.0,,1.0,31.0,,,,4,0.0,GOOD
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/braine-lalleud/1420/11115129,11115129.0,2.0,Walloon Brabant,Braine-l'Alleud,1420,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/10649663,10649663.0,2.0,Walloon Brabant,Nivelles,1400,HOUSE,HOUSE,478000.0,3.0,221.0,SEMI_EQUIPPED,,-1.0,1.0,7.0,1.0,,952,4,,TO_RENOVATE
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/auderghem/1160/11122935,11122935.0,1.0,Brussels,Auderghem,1160,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/10905149,10905149.0,3.0,Antwerp,Antwerpen,2000,APARTMENT,APARTMENT,480000.0,3.0,126.0,USA_HYPER_EQUIPPED,,,1.0,10.0,,,UNKNOWN,2,0.0,AS_NEW
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/uccle/1180/10895591,10895591.0,1.0,Brussels,Uccle,1180,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/antwerp/2000/9400574,9400574.0,3.0,Antwerp,Antwerp,2000,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/schoten/2900/11106571,11106571.0,3.0,Antwerp,Schoten,2900,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/uccle/1180/11114062,11114062.0,1.0,Brussels,Uccle,1180,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/uccle/1180/10911308,10911308.0,1.0,Brussels,Uccle,1180,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/bungalow/for-sale/waterloo/1410/11122971,11122971.0,2.0,Walloon Brabant,Waterloo,1410,HOUSE,BUNGALOW,495000.0,3.0,104.0,INSTALLED,0.0,,1.0,37.0,1.0,,504,4,,GOOD
https://www.immoweb.be/en/classified/mansion/for-sale/waremme/4300/10582752,10582752.0,2.0,Liège,Waremme,4300,HOUSE,MANSION,495000.0,6.0,326.0,INSTALLED,0.0,,1.0,102.0,1.0,380.0,575,2,0.0,AS_NEW
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/arlon/6700/10277856,10277856.0,2.0,Luxembourg,ARLON,6700,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/11041993,11041993.0,3.0,East Flanders,Gent,9000,HOUSE,HOUSE,495000.0,4.0,200.0,INSTALLED,,,1.0,20.0,1.0,260.0,540,4,0.0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/gent/9051/11041989,11041989.0,3.0,East Flanders,Gent,9051,HOUSE,HOUSE,495000.0,4.0,200.0,INSTALLED,,,1.0,15.0,1.0,260.0,540,4,0.0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/11054291,11054291.0,1.0,Brussels,WOLUWÉ-SAINT-LAMBERT,1200,APARTMENT,APARTMENT,498000.0,3.0,150.0,SEMI_EQUIPPED,,1.0,1.0,19.0,1.0,50.0,UNKNOWN,,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10769238,10769238.0,1.0,Brussels,Woluwe-Saint-Lambert,1200,APARTMENT,APARTMENT,499000.0,2.0,94.0,USA_HYPER_EQUIPPED,0.0,,1.0,28.0,,,UNKNOWN,2,0.0,AS_NEW
https://www.immoweb.be/en/classified/country-cottage/for-sale/nieuwenrode/1880/11080047,11080047.0,3.0,Flemish Brabant,Nieuwenrode,1880,HOUSE,COUNTRY_COTTAGE,499000.0,3.0,168.0,USA_INSTALLED,0.0,,1.0,,,,9521,4,0.0,TO_RENOVATE
https://www.immoweb.be/en/classified/ground-floor/for-sale/kraainem/1950/11096548,11096548.0,3.0,Flemish Brabant,Kraainem,1950,APARTMENT,GROUND_FLOOR,499000.0,2.0,105.0,HYPER_EQUIPPED,0.0,,1.0,60.0,1.0,67.0,UNKNOWN,2,0.0,AS_NEW
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/schilde-s-gravenwezel/2970/10138619,10138619.0,3.0,Antwerp,Schilde 's-Gravenwezel,2970,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11078820,11078820.0,3.0,East Flanders,Gent,9000,APARTMENT,APARTMENT,499000.0,3.0,121.0,HYPER_EQUIPPED,,-1.0,1.0,9.0,,,,2,,JUST_RENOVATED
https://www.immoweb.be/en/classified/mansion/for-sale/gent/9000/10988691,10988691.0,3.0,East Flanders,Gent,9000,HOUSE,MANSION,499000.0,4.0,188.0,INSTALLED,,,,,,,55,2,0.0,GOOD
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent/9000/10310821,10310821.0,3.0,East Flanders,Gent,9000,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent/9000/10199441,10199441.0,3.0,East Flanders,Gent,9000,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10944871,10944871.0,3.0,East Flanders,Gent,9000,APARTMENT,APARTMENT,499000.0,3.0,165.0,HYPER_EQUIPPED,,,,,,,UNKNOWN,,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/11159052,11159052.0,3.0,Antwerp,Mechelen,2800,HOUSE,HOUSE,230000.0,3.0,130.0,INSTALLED,,,1.0,,1.0,62.0,134,2,0.0,
https://www.immoweb.be/en/classified/duplex/for-sale/antwerp/2018/11159050,11159050.0,3.0,Antwerp,Antwerp,2018,APARTMENT,DUPLEX,177900.0,1.0,50.0,INSTALLED,0.0,,,,,,UNKNOWN,2,0.0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/11159048,11159048.0,3.0,Antwerp,Antwerp,2018,APARTMENT,APARTMENT,279900.0,2.0,73.0,INSTALLED,0.0,,,,,,UNKNOWN,2,0.0,GOOD
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/antwerpen%20merksem/2170/11128275,11128275.0,3.0,Antwerp,Antwerpen Merksem,2170,HOUSE,MIXED_USE_BUILDING,399900.0,3.0,210.0,INSTALLED,0.0,,,,,,65,2,0.0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/blaasveld/2830/11159047,11159047.0,3.0,Antwerp,Blaasveld,2830,APARTMENT,APARTMENT,297164.0,1.0,7819.0,HYPER_EQUIPPED,,,1.0,20.0,,,UNKNOWN,4,,
https://www.immoweb.be/en/classified/apartment/for-sale/blaasveld/2830/11159046,11159046.0,3.0,Antwerp,Blaasveld,2830,APARTMENT,APARTMENT,368841.0,2.0,104.0,0,,,1.0,20.0,,,UNKNOWN,4,,
https://www.immoweb.be/en/classified/apartment/for-sale/blaasveld/2830/11159044,11159044.0,3.0,Antwerp,Blaasveld,2830,APARTMENT,APARTMENT,295191.0,1.0,81.0,0,,,1.0,19.0,,,UNKNOWN,4,,
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/11159039,11159039.0,3.0,East Flanders,Maldegem,9990,HOUSE,HOUSE,489000.0,3.0,174.0,HYPER_EQUIPPED,,,1.0,,,,210,4,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/11159038,11159038.0,3.0,Antwerp,Antwerp,2018,APARTMENT,APARTMENT,385000.0,2.0,90.0,0,0.0,,1.0,2.0,,,,2,,JUST_RENOVATED
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/etterbeek/1040/10773672,10773672.0,1.0,Brussels,Etterbeek,1040,HOUSE,MIXED_USE_BUILDING,1675000.0,3.0,535.0,USA_SEMI_EQUIPPED,0.0,,1.0,,1.0,400.0,365,2,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/11159031,11159031.0,3.0,Antwerp,Edegem,2650,HOUSE,HOUSE,424000.0,3.0,180.0,HYPER_EQUIPPED,0.0,,1.0,14.0,,,171,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2050/11159030,11159030.0,3.0,Antwerp,Antwerp,2050,APARTMENT,APARTMENT,295000.0,2.0,90.0,0,0.0,,1.0,,,,,2,,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11159025,11159025.0,1.0,Brussels,Evere,1140,APARTMENT,APARTMENT,370000.0,2.0,98.0,USA_HYPER_EQUIPPED,0.0,,1.0,70.0,1.0,50.0,,3,,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11159023,11159023.0,1.0,Brussels,Uccle,1180,APARTMENT,APARTMENT,238000.0,1.0,60.0,INSTALLED,0.0,,1.0,2.0,,,UNKNOWN,2,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/gouy-lez-pi%C3%A9ton/6181/11159022,11159022.0,2.0,Hainaut,Gouy-lez-Piéton,6181,HOUSE,HOUSE,275000.0,3.0,129.0,INSTALLED,,,,,,,562,4,,
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/11159018,11159018.0,1.0,Brussels,Etterbeek,1040,APARTMENT,APARTMENT,1350000.0,4.0,300.0,HYPER_EQUIPPED,0.0,,1.0,20.0,,,UNKNOWN,2,0.0,GOOD
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-pierre/1150/11159017,11159017.0,1.0,Brussels,Woluwe-Saint-Pierre,1150,APARTMENT,PENTHOUSE,645000.0,2.0,132.0,HYPER_EQUIPPED,0.0,,1.0,62.0,,,,3,0.0,GOOD
https://www.immoweb.be/en/classified/exceptional-property/for-sale/roosdaal/1760/11159010,11159010.0,3.0,Flemish Brabant,Roosdaal,1760,HOUSE,EXCEPTIONAL_PROPERTY,630000.0,4.0,347.0,INSTALLED,0.0,,1.0,34.0,1.0,550.0,1627,4,0.0,GOOD
https://www.immoweb.be/en/classified/apartment-block/for-sale/herstal/4040/11159008,11159008.0,2.0,Liège,Herstal,4040,HOUSE,APARTMENT_BLOCK,249000.0,1.0,180.0,,,,,,,,191,3,,
https://www.immoweb.be/en/classified/villa/for-sale/fouron-saint-martin/3790/11159006,11159006.0,3.0,Limburg,Fouron-Saint-Martin,3790,HOUSE,VILLA,550000.0,5.0,322.0,0,,,1.0,40.0,,,0,4,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11159005,11159005.0,1.0,Brussels,Bruxelles,1000,APARTMENT,APARTMENT,290000.0,2.0,83.0,INSTALLED,0.0,,,,,,UNKNOWN,2,0.0,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4020/11118444,11118444.0,2.0,Liège,Liège,4020,HOUSE,HOUSE,250000.0,5.0,129.0,USA_INSTALLED,,,1.0,,,,107,3,,
https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/11159002,11159002.0,3.0,Antwerp,Deurne,2100,HOUSE,HOUSE,510000.0,3.0,175.0,HYPER_EQUIPPED,,,,,1.0,187.0,295,3,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1050/11159001,11159001.0,1.0,Brussels,Bruxelles,1050,APARTMENT,APARTMENT,265000.0,1.0,52.0,INSTALLED,0.0,,,,,,UNKNOWN,,0.0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2600/11159000,11159000.0,3.0,Antwerp,Antwerp,2600,APARTMENT,APARTMENT,215000.0,2.0,103.0,0,,,1.0,36.0,,,,2,0.0,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11158999,11158999.0,3.0,Antwerp,Antwerp,2000,APARTMENT,APARTMENT,315000.0,1.0,77.0,0,,,1.0,9.0,,,,UNKNOWN,0.0,UNKNOWN
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/11158998,11158998.0,3.0,Limburg,Hasselt,3500,APARTMENT,APARTMENT,536335.0,2.0,107.0,0,,,1.0,56.0,,,,2,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/11158997,11158997.0,1.0,Brussels,Anderlecht,1070,HOUSE,HOUSE,485000.0,5.0,250.0,USA_HYPER_EQUIPPED,0.0,,1.0,,1.0,150.0,200,2,0.0,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/neder-over-heembeek/1120/11158996,11158996.0,1.0,Brussels,Neder-over-Heembeek,1120,APARTMENT,GROUND_FLOOR,215000.0,1.0,74.0,USA_HYPER_EQUIPPED,,,1.0,25.0,1.0,160.0,UNKNOWN,2,0.0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/bilzen/3740/11158995,11158995.0,3.0,Limburg,Bilzen,3740,HOUSE,HOUSE,450000.0,4.0,285.0,,0.0,,1.0,,,,5731,4,0.0,GOOD
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/11089172,11089172.0,3.0,East Flanders,Ronse,9600,HOUSE,HOUSE,345000.0,6.0,272.0,SEMI_EQUIPPED,0.0,,1.0,20.0,1.0,350.0,650,3,0.0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/vilvoorde/1800/11066796,11066796.0,3.0,Flemish Brabant,Vilvoorde,1800,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/vilvoorde/1800/10864938,10864938.0,3.0,Flemish Brabant,Vilvoorde,1800,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/11092028,11092028.0,1.0,Brussels,Woluwe-Saint-Lambert,1200,APARTMENT,APARTMENT,348000.0,2.0,80.0,USA_HYPER_EQUIPPED,0.0,,1.0,10.0,,,UNKNOWN,2,0.0,AS_NEW
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/berlaar/2590/11011226,11011226.0,3.0,Antwerp,Berlaar,2590,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9040/10618367,10618367.0,3.0,East Flanders,GENT,9040,APARTMENT,APARTMENT,348000.0,2.0,105.0,SEMI_EQUIPPED,,,1.0,85.0,,,UNKNOWN,3,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11006668,11006668.0,1.0,Brussels,Ixelles,1050,APARTMENT,APARTMENT,349000.0,2.0,111.0,INSTALLED,0.0,,1.0,4.0,,,UNKNOWN,2,0.0,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/liedekerke/1770/10877456,10877456.0,3.0,Flemish Brabant,Liedekerke,1770,HOUSE,HOUSE,349000.0,4.0,126.0,INSTALLED,0.0,,1.0,105.0,,,1014,4,0.0,GOOD
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/etalle/6740/11101181,11101181.0,2.0,Luxembourg,Etalle,6740,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/11104679,11104679.0,3.0,West Flanders,Brugge,8000,APARTMENT,APARTMENT,349000.0,3.0,100.0,USA_HYPER_EQUIPPED,0.0,,1.0,8.0,,,,2,,GOOD
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/aalst/9300/11079416,11079416.0,3.0,East Flanders,Aalst,9300,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/brussels-city/1000/10603940,10603940.0,1.0,Brussels,Brussels City,1000,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/11096496,11096496.0,1.0,Brussels,Schaerbeek,1030,APARTMENT,DUPLEX,350000.0,2.0,139.0,HYPER_EQUIPPED,0.0,,1.0,4.0,,,UNKNOWN,2,0.0,GOOD
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/ottignies-louvain-la-neuve-louvain-la-neuve/1348/11096945,11096945.0,2.0,Walloon Brabant,Ottignies-Louvain-la-Neuve Louvain-la-Neuve,1348,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/house/for-sale/zaventem-nossegem/1930/10748022,10748022.0,3.0,Flemish Brabant,Zaventem Nossegem,1930,HOUSE,HOUSE,350000.0,4.0,162.0,HYPER_EQUIPPED,0.0,,1.0,70.0,,,120,3,0.0,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/waremme/4300/10942775,10942775.0,2.0,Liège,Waremme,4300,APARTMENT,DUPLEX,350000.0,2.0,120.0,USA_INSTALLED,0.0,,1.0,44.0,,,,2,0.0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/waremme/4300/10941678,10941678.0,2.0,Liège,Waremme,4300,APARTMENT,DUPLEX,350000.0,3.0,120.0,USA_INSTALLED,0.0,,1.0,44.0,,,,2,0.0,AS_NEW
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/braine-le-comte/7090/9204608,9204608.0,2.0,Hainaut,Braine-le-Comte,7090,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/poederlee/2275/11087367,11087367.0,3.0,Antwerp,POEDERLEE,2275,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/langemark-poelkapelle/8920/10892051,10892051.0,3.0,West Flanders,Langemark-Poelkapelle,8920,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/erembodegem/9320/11057821,11057821.0,3.0,East Flanders,Erembodegem,9320,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11085321,11085321.0,1.0,Brussels,Uccle,1180,APARTMENT,APARTMENT,358000.0,1.0,87.0,HYPER_EQUIPPED,,,1.0,2.0,,,UNKNOWN,2,0.0,GOOD
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/evere/1140/11099311,11099311.0,1.0,Brussels,Evere,1140,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/chaumont-gistoux/1325/10927178,10927178.0,2.0,Walloon Brabant,Chaumont-Gistoux,1325,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/10743057,10743057.0,3.0,East Flanders,Gent,9000,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/9968741,9968741.0,3.0,East Flanders,Gent,9000,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/gent/9000/9966171,9966171.0,3.0,East Flanders,Gent,9000,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/11097706,11097706.0,3.0,East Flanders,Ronse,9600,HOUSE,HOUSE,359000.0,3.0,145.0,USA_INSTALLED,0.0,,1.0,17.0,1.0,60.0,160,2,,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11029768,11029768.0,1.0,Brussels,Ixelles,1050,APARTMENT,APARTMENT,360000.0,2.0,91.0,INSTALLED,0.0,,,,,,UNKNOWN,2,0.0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10779403,10779403.0,1.0,Brussels,Uccle,1180,APARTMENT,APARTMENT,360000.0,2.0,105.0,INSTALLED,0.0,,1.0,50.0,,,UNKNOWN,4,0.0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/p%C3%A9ruwelz/7600/11159427,11159427.0,2.0,Hainaut,Péruwelz,7600,HOUSE,HOUSE,215000.0,3.0,160.0,INSTALLED,0.0,,1.0,35.0,,,520,3,,
https://www.immoweb.be/en/classified/penthouse/for-sale/molenbeek-saint-jean/1080/11159426,11159426.0,1.0,Brussels,Molenbeek-Saint-Jean,1080,APARTMENT,PENTHOUSE,480000.0,3.0,121.0,USA_HYPER_EQUIPPED,0.0,,1.0,60.0,,,UNKNOWN,2,0.0,
https://www.immoweb.be/en/classified/house/for-sale/denderleeuw/9470/11159424,11159424.0,3.0,East Flanders,Denderleeuw,9470,HOUSE,HOUSE,380000.0,2.0,93.0,,,1.0,1.0,,,,320,3,,JUST_RENOVATED
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lebbeke/9280/11159420,11159420.0,3.0,East Flanders,Lebbeke,9280,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
https://www.immoweb.be/en/classified/duplex/for-sale/hasselt/3510/11159416,11159416.0,3.0,Limburg,Hasselt,3510,APARTMENT,DUPLEX,339000.0,2.0,113.0,0,,,1.0,,,,UNKNOWN,2,,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/schoten/2900/11159415,11159415.0,3.0,Antwerp,Schoten,2900,HOUSE,VILLA,1845000.0,5.0,570.0,,,,,,1.0,1956.0,1956,4,,GOOD
